,enrollee_id,city,city_development_index,gender,relevent_experience,enrolled_university,education_level,major_discipline,experience,company_size,company_type,last_new_job,training_hours
5855,24753,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,6,500-999,Pvt Ltd,1,37
5856,11065,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,NGO,1,27
5857,530,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,1000-4999,Pvt Ltd,>4,30
5858,4728,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,Humanities,16,500-999,NGO,4,30
5859,26451,city_57,0.866,Male,No relevent experience,no_enrollment,Masters,STEM,20,<10,Public Sector,>4,92
5860,28324,city_1,0.847,Male,Has relevent experience,Full time course,Graduate,STEM,10,10/49,Funded Startup,1,28
5861,28113,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,2,8
5862,43,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,25
5863,12669,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Graduate,Humanities,18,1000-4999,Pvt Ltd,3,29
5864,12666,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,170
5865,28602,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Pvt Ltd,3,70
5866,18880,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,500-999,Pvt Ltd,1,86
5867,18689,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,<10,Early Stage Startup,2,37
5868,24783,city_103,0.92,Female,No relevent experience,no_enrollment,Masters,STEM,7,50-99,Pvt Ltd,>4,15
5869,22556,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,10/49,Funded Startup,1,120
5870,7131,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,50-99,Pvt Ltd,>4,104
5871,25939,city_103,0.92,Male,No relevent experience,Full time course,Graduate,STEM,3,1000-4999,Public Sector,1,72
5872,16799,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,140
5873,12704,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,100-500,Pvt Ltd,1,68
5874,27139,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,500-999,Pvt Ltd,1,40
5875,10994,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,45
5876,9797,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,4,13
5877,15860,city_136,0.897,Male,Has relevent experience,no_enrollment,Phd,STEM,6,50-99,Funded Startup,1,105
5878,20426,city_19,0.682,Female,No relevent experience,no_enrollment,Graduate,STEM,6,10000+,Pvt Ltd,1,10
5879,6309,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Funded Startup,1,23
5880,3468,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,STEM,13,50-99,Pvt Ltd,1,32
5881,29746,city_10,0.895,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,3,10000+,Other,1,154
5882,29547,city_75,0.9390000000000001,Male,No relevent experience,Part time course,Graduate,STEM,2,10000+,Pvt Ltd,2,90
5883,21682,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,>4,50
5884,6322,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,160
5885,29681,city_69,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,3,88
5886,31404,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,1000-4999,Pvt Ltd,3,8
5887,6857,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Graduate,STEM,17,5000-9999,Pvt Ltd,1,47
5888,24771,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,196
5889,18097,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,1,138
5890,8308,city_136,0.897,Female,No relevent experience,no_enrollment,Masters,STEM,14,1000-4999,Pvt Ltd,never,38
5891,6851,city_16,0.91,Male,No relevent experience,no_enrollment,Masters,STEM,7,10000+,Pvt Ltd,3,8
5892,10466,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,3,1000-4999,Pvt Ltd,2,23
5893,26170,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,100-500,Pvt Ltd,1,222
5894,4633,city_176,0.764,Male,Has relevent experience,Full time course,Graduate,STEM,2,50-99,Pvt Ltd,1,72
5895,740,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,Pvt Ltd,4,68
5896,17589,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Arts,9,100-500,Pvt Ltd,1,35
5897,3109,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,12,10000+,Pvt Ltd,2,15
5898,3995,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,16,10000+,Pvt Ltd,2,14
5899,5975,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,50-99,Pvt Ltd,1,7
5900,28642,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,>4,30
5901,10161,city_160,0.92,Male,No relevent experience,no_enrollment,Graduate,Other,10,10000+,Public Sector,>4,42
5902,14894,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,1,74
5903,13180,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Funded Startup,4,156
5904,11848,city_65,0.802,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,2,26
5905,5475,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,1,20
5906,1091,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,Arts,10,100-500,NGO,1,48
5907,9344,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,4,99
5908,6624,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,84
5909,29250,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,2,50-99,Pvt Ltd,1,144
5910,32717,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Funded Startup,2,100
5911,8264,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,106
5912,5212,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,10000+,Pvt Ltd,>4,17
5913,11316,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,50-99,NGO,>4,44
5914,13949,city_74,0.579,Male,Has relevent experience,Full time course,Graduate,STEM,3,10/49,Early Stage Startup,1,13
5915,8998,city_162,0.767,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,1000-4999,Pvt Ltd,1,8
5916,13530,city_71,0.884,Male,Has relevent experience,Part time course,Masters,STEM,15,10000+,Pvt Ltd,2,24
5917,10717,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,19,100-500,Pvt Ltd,1,16
5918,2163,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,500-999,Pvt Ltd,1,35
5919,24351,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,never,298
5920,17372,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,19,1000-4999,Pvt Ltd,2,45
5921,25678,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,6,100-500,Pvt Ltd,2,4
5922,147,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,500-999,Pvt Ltd,2,131
5923,7097,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,7,10000+,Pvt Ltd,1,18
5924,3584,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Humanities,2,10/49,Funded Startup,1,52
5925,30770,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,20
5926,30445,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,1,78
5927,963,city_138,0.836,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,50-99,Pvt Ltd,1,34
5928,14792,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,1,21
5929,3225,city_114,0.9259999999999999,Male,Has relevent experience,Part time course,Masters,STEM,>20,1000-4999,Public Sector,4,196
5930,14694,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,3,100-500,Public Sector,1,1
5931,20811,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,11,100-500,Pvt Ltd,1,21
5932,12923,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,never,11
5933,144,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Public Sector,3,68
5934,9953,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,166
5935,32181,city_136,0.897,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,>4,49
5936,2846,city_16,0.91,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,10000+,Pvt Ltd,1,32
5937,14554,city_21,0.624,Male,Has relevent experience,Full time course,Masters,STEM,3,50-99,Pvt Ltd,1,100
5938,5575,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,>4,146
5939,25443,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,10/49,Pvt Ltd,1,72
5940,2226,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,2,21
5941,11539,city_36,0.893,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,48
5942,32533,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,>4,68
5943,30543,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Public Sector,3,68
5944,3610,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,100-500,Pvt Ltd,4,48
5945,30721,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Funded Startup,1,69
5946,27670,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,500-999,Pvt Ltd,1,248
5947,26298,city_65,0.802,Female,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Funded Startup,1,29
5948,8005,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,35
5949,2345,city_84,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,100-500,Pvt Ltd,1,51
5950,3361,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Public Sector,1,10
5951,28698,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,2,10/49,Pvt Ltd,1,182
5952,14628,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,15,100-500,NGO,1,152
5953,18745,city_27,0.848,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Public Sector,>4,15
5954,14845,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,100-500,Pvt Ltd,2,72
5955,4828,city_21,0.624,Male,No relevent experience,no_enrollment,Masters,STEM,6,500-999,NGO,>4,138
5956,9327,city_36,0.893,Male,Has relevent experience,Part time course,Graduate,STEM,11,100-500,Pvt Ltd,1,114
5957,18664,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,<10,Pvt Ltd,1,46
5958,30409,city_40,0.7759999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,11,<10,Pvt Ltd,4,38
5959,22124,city_114,0.9259999999999999,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Public Sector,>4,160
5960,16057,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,Other,8,100-500,Pvt Ltd,never,58
5961,17866,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,19,50-99,Pvt Ltd,>4,24
5962,30064,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,never,35
5963,26618,city_155,0.556,Male,Has relevent experience,Part time course,Masters,STEM,2,10000+,Pvt Ltd,1,69
5964,32915,city_114,0.9259999999999999,Female,Has relevent experience,no_enrollment,Masters,STEM,19,500-999,NGO,4,88
5965,31444,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,10/49,Pvt Ltd,1,46
5966,30206,city_11,0.55,Male,Has relevent experience,no_enrollment,Graduate,STEM,8,10/49,Pvt Ltd,1,26
5967,3037,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,10,5000-9999,NGO,4,72
5968,25535,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,2,10000+,Pvt Ltd,2,112
5969,2006,city_165,0.903,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,10000+,Pvt Ltd,1,11
5970,23849,city_160,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,18,100-500,Funded Startup,1,122
5971,23535,city_54,0.856,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,24
5972,28728,city_41,0.8270000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,83
5973,21059,city_41,0.8270000000000001,Male,Has relevent experience,Part time course,Graduate,STEM,5,5000-9999,Pvt Ltd,3,26
5974,29913,city_103,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,130
5975,17147,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,1000-4999,Public Sector,2,42
5976,9841,city_16,0.91,Male,Has relevent experience,Full time course,Graduate,STEM,5,10000+,Pvt Ltd,1,9
5977,11296,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,5,50-99,Funded Startup,1,300
5978,32960,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,15,50-99,Pvt Ltd,1,16
5979,7516,city_44,0.725,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10/49,Early Stage Startup,1,27
5980,30357,city_143,0.74,Female,No relevent experience,no_enrollment,Graduate,STEM,5,10/49,Other,4,88
5981,7753,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Funded Startup,1,19
5982,1804,city_21,0.624,Female,Has relevent experience,no_enrollment,Graduate,STEM,6,10/49,Pvt Ltd,never,22
5983,14550,city_21,0.624,Male,No relevent experience,Full time course,Graduate,STEM,<1,50-99,Early Stage Startup,1,50
5984,30358,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Arts,11,50-99,Pvt Ltd,1,65
5985,25777,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,12
5986,7402,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,Business Degree,>20,50-99,Pvt Ltd,1,54
5987,5091,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,Humanities,>20,5000-9999,Pvt Ltd,2,62
5988,14113,city_103,0.92,Male,No relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Public Sector,4,13
5989,4591,city_67,0.855,Male,Has relevent experience,no_enrollment,Masters,STEM,14,10000+,Pvt Ltd,1,21
5990,27443,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,12
5991,28762,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10000+,Pvt Ltd,>4,22
5992,18275,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Business Degree,5,100-500,Funded Startup,1,136
5993,4205,city_159,0.843,Male,Has relevent experience,no_enrollment,Masters,STEM,13,10/49,Other,>4,47
5994,12207,city_61,0.9129999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,14,<10,Pvt Ltd,>4,31
5995,16870,city_77,0.83,Male,Has relevent experience,Part time course,Graduate,Other,6,50-99,Pvt Ltd,4,20
5996,18608,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,100-500,Pvt Ltd,1,130
5997,27635,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Public Sector,>4,16
5998,23908,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,>4,57
5999,28044,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,5000-9999,Pvt Ltd,>4,78
6000,24759,city_57,0.866,Male,No relevent experience,Full time course,Masters,STEM,3,50-99,Public Sector,2,20
6001,17667,city_24,0.698,Female,Has relevent experience,no_enrollment,Masters,STEM,>20,100-500,Pvt Ltd,>4,14
6002,20870,city_64,0.6659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Funded Startup,1,174
6003,12782,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,96
6004,8519,city_160,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,1000-4999,Pvt Ltd,>4,55
6005,31804,city_75,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,50-99,Pvt Ltd,3,24
6006,27429,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,1,198
6007,6524,city_103,0.92,Female,Has relevent experience,no_enrollment,Masters,STEM,10,10000+,Pvt Ltd,>4,20
6008,31321,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,28
6009,23047,city_90,0.698,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Pvt Ltd,1,70
6010,32303,city_13,0.8270000000000001,Male,Has relevent experience,Full time course,Masters,STEM,14,1000-4999,Pvt Ltd,1,72
6011,10266,city_99,0.915,Female,Has relevent experience,no_enrollment,Graduate,STEM,3,<10,Pvt Ltd,1,54
6012,16034,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,No Major,5,5000-9999,Pvt Ltd,>4,22
6013,11900,city_67,0.855,Female,Has relevent experience,Full time course,Graduate,STEM,9,500-999,Pvt Ltd,4,52
6014,2665,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,>4,18
6015,1393,city_16,0.91,Male,No relevent experience,Full time course,Graduate,STEM,6,10000+,Public Sector,1,167
6016,30753,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,1,10000+,Pvt Ltd,1,60
6017,12178,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,168
6018,24051,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,<10,Pvt Ltd,never,13
6019,26237,city_67,0.855,Male,Has relevent experience,Full time course,Graduate,STEM,1,50-99,Funded Startup,1,4
6020,2184,city_23,0.899,Male,Has relevent experience,no_enrollment,Graduate,Arts,7,50-99,Funded Startup,1,28
6021,13954,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,100-500,NGO,2,27
6022,4038,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,5000-9999,Pvt Ltd,2,23
6023,12421,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,17,10/49,Pvt Ltd,1,48
6024,23352,city_114,0.9259999999999999,Male,Has relevent experience,no_enrollment,Masters,STEM,2,1000-4999,Public Sector,1,49
6025,5511,city_73,0.754,Male,Has relevent experience,no_enrollment,Graduate,STEM,17,10000+,Pvt Ltd,>4,4
6026,20413,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,Other,15,100-500,Funded Startup,2,180
6027,13787,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,4,100-500,Public Sector,1,134
6028,5782,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,13,100-500,Pvt Ltd,never,98
6029,23879,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,500-999,Pvt Ltd,2,198
6030,8807,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Phd,STEM,11,10000+,Pvt Ltd,2,13
6031,25110,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,<10,Funded Startup,1,38
6032,4404,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Funded Startup,1,35
6033,17927,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,1,28
6034,29427,city_103,0.92,Male,Has relevent experience,no_enrollment,Masters,STEM,5,500-999,Funded Startup,2,49
6035,27225,city_149,0.6890000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,50-99,Pvt Ltd,1,35
6036,7621,city_103,0.92,Other,Has relevent experience,no_enrollment,Graduate,Arts,8,100-500,NGO,3,15
6037,27091,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,Arts,13,<10,Pvt Ltd,>4,13
6038,23660,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,500-999,Pvt Ltd,>4,316
6039,21937,city_176,0.764,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,1,43
6040,19895,city_114,0.9259999999999999,Male,Has relevent experience,Full time course,Masters,STEM,16,5000-9999,Public Sector,2,23
6041,22488,city_102,0.804,Male,Has relevent experience,no_enrollment,Masters,STEM,12,100-500,Pvt Ltd,2,21
6042,29536,city_71,0.884,Male,Has relevent experience,no_enrollment,Phd,STEM,>20,50-99,Funded Startup,1,58
6043,14626,city_28,0.9390000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,100-500,Pvt Ltd,4,202
6044,9333,city_103,0.92,Male,Has relevent experience,Full time course,Graduate,STEM,7,50-99,Pvt Ltd,1,23
6045,22062,city_21,0.624,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Pvt Ltd,2,94
6046,12083,city_90,0.698,Male,No relevent experience,Part time course,Graduate,STEM,5,500-999,Pvt Ltd,1,18
6047,24303,city_21,0.624,Male,Has relevent experience,no_enrollment,Masters,STEM,4,10/49,Pvt Ltd,2,30
6048,11114,city_53,0.74,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,100-500,Pvt Ltd,1,61
6049,13412,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,14,100-500,Pvt Ltd,1,140
6050,25367,city_103,0.92,Male,No relevent experience,no_enrollment,Masters,STEM,6,10000+,Pvt Ltd,>4,17
6051,16475,city_16,0.91,Male,No relevent experience,no_enrollment,Graduate,Arts,4,10/49,Pvt Ltd,1,4
6052,30793,city_10,0.895,Male,Has relevent experience,Full time course,Graduate,STEM,6,50-99,Pvt Ltd,1,142
6053,6928,city_142,0.727,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,50-99,Early Stage Startup,1,37
6054,11522,city_114,0.9259999999999999,Male,No relevent experience,Full time course,Graduate,STEM,14,1000-4999,Public Sector,1,54
6055,3605,city_103,0.92,Male,Has relevent experience,Full time course,Phd,STEM,18,10000+,Pvt Ltd,3,104
6056,4225,city_160,0.92,Female,Has relevent experience,no_enrollment,Graduate,STEM,14,50-99,Pvt Ltd,2,68
6057,7801,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,50-99,Pvt Ltd,3,76
6058,26152,city_158,0.7659999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,50-99,Pvt Ltd,2,18
6059,24654,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,NGO,>4,28
6060,26695,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,5000-9999,Pvt Ltd,2,29
6061,27669,city_98,0.9490000000000001,Male,Has relevent experience,no_enrollment,Graduate,STEM,7,<10,Pvt Ltd,2,20
6062,1920,city_128,0.527,Male,Has relevent experience,no_enrollment,Graduate,STEM,10,50-99,Public Sector,2,38
6063,20721,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,50-99,Pvt Ltd,4,16
6064,4032,city_104,0.924,Male,Has relevent experience,no_enrollment,Graduate,STEM,18,1000-4999,Pvt Ltd,1,40
6065,16886,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,9,10/49,Pvt Ltd,4,150
6066,12580,city_16,0.91,Male,Has relevent experience,no_enrollment,Masters,STEM,5,10000+,Pvt Ltd,1,22
6067,28488,city_46,0.762,Male,No relevent experience,no_enrollment,Graduate,STEM,3,500-999,Pvt Ltd,1,96
6068,12156,city_97,0.925,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,<10,Pvt Ltd,4,31
6069,7544,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,5,10000+,Pvt Ltd,1,228
6070,8820,city_71,0.884,Male,Has relevent experience,no_enrollment,Masters,STEM,>20,1000-4999,NGO,>4,9
6071,11441,city_67,0.855,Male,Has relevent experience,no_enrollment,Graduate,STEM,16,10000+,Pvt Ltd,3,60
6072,28616,city_159,0.843,Male,Has relevent experience,no_enrollment,Graduate,STEM,12,10000+,Pvt Ltd,1,26
6073,29096,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10000+,Pvt Ltd,1,5
6074,25769,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,47
6075,11011,city_103,0.92,Male,Has relevent experience,Part time course,Graduate,STEM,12,10000+,Pvt Ltd,3,47
6076,20319,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,3,100-500,Pvt Ltd,2,17
6077,9771,city_50,0.8959999999999999,Male,Has relevent experience,no_enrollment,Masters,Business Degree,2,50-99,Funded Startup,1,53
6078,27661,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,500-999,Pvt Ltd,3,36
6079,8100,city_97,0.925,Male,Has relevent experience,Full time course,Graduate,STEM,>20,100-500,Pvt Ltd,>4,130
6080,3568,city_71,0.884,Male,Has relevent experience,no_enrollment,Graduate,STEM,6,1000-4999,Pvt Ltd,never,6
6081,9807,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,Other,>20,100-500,Funded Startup,>4,81
6082,31329,city_103,0.92,Male,Has relevent experience,no_enrollment,Graduate,STEM,15,10/49,Pvt Ltd,3,15
6083,15672,city_16,0.91,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,10/49,Pvt Ltd,>4,316
6084,6607,city_21,0.624,Male,Has relevent experience,Full time course,Graduate,STEM,5,<10,Early Stage Startup,never,57
6085,5864,city_27,0.848,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,100-500,Pvt Ltd,4,78
6086,12479,city_45,0.89,Male,Has relevent experience,no_enrollment,Graduate,STEM,>20,50-99,Pvt Ltd,3,92
